expid|DBname|DBname|ZECOtermname|zecoid|otherid|CC
ZDB-EXP-150724-1|sim1a.MO|sim1a.MO|standard conditions|ZECO:0000103||
ZDB-EXP-150724-2|sim1a_MO_spl|sim1a_MO_spl|standard conditions|ZECO:0000103||
ZDB-EXP-150724-3|p53.MO|p53.MO|standard conditions|ZECO:0000103||
ZDB-EXP-150724-4|sim1a_&_p53_MOs|sim1a_&_p53_MOs|standard conditions|ZECO:0000103||
ZDB-EXP-150727-2|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:15367|
ZDB-EXP-150728-1|hdacMO1|hdacMO1|standard conditions|ZECO:0000103||
ZDB-EXP-150728-3|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:86194|
ZDB-EXP-150728-4|hdac5MO|hdac5MO|standard conditions|ZECO:0000103||
ZDB-EXP-150728-5|cul4a-MO1|cul4a-MO1|standard conditions|ZECO:0000103||
ZDB-EXP-150729-1|Grk2/3_MO|Grk2/3_MO|standard conditions|ZECO:0000103||
ZDB-EXP-150730-1|physiological|regeneration/healing|transection|ZECO:0000181|ZFA:0000435|
ZDB-EXP-150730-2|physiological|regeneration/healing|transection|ZECO:0000181|ZFA:0000435|
ZDB-EXP-150730-3|physiological|regeneration/healing|transection|ZECO:0000181|ZFA:0000435|
ZDB-EXP-150731-2|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150731-3|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150731-4|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150731-5|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150731-6|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150731-7|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150803-10|scribMO1+itga5MO|scribMO1+itga5MO|standard conditions|ZECO:0000103||
ZDB-EXP-150803-11|physiological|bacterial infection|bacterial treatment|ZECO:0000106|1781|
ZDB-EXP-150803-2|dll4 TP mir30|dll4 TP mir30|standard conditions|ZECO:0000103||
ZDB-EXP-150803-3|kdrMO|kdrMO|standard conditions|ZECO:0000103||
ZDB-EXP-150803-4|kdrlMO|kdrlMO|standard conditions|ZECO:0000103||
ZDB-EXP-150803-5|kdrlMO+kdrMO|kdrlMO+kdrMO|standard conditions|ZECO:0000103||
ZDB-EXP-150803-6|dll4 TP mir30 + kdr MO|dll4 TP mir30 + kdr MO|standard conditions|ZECO:0000103||
ZDB-EXP-150803-7|scribMO1|scribMO1|standard conditions|ZECO:0000103||
ZDB-EXP-150803-8|scribMO2|scribMO2|standard conditions|ZECO:0000103||
ZDB-EXP-150804-1|snailb MO|snailb MO|standard conditions|ZECO:0000103||
ZDB-EXP-150804-2|dmdAMO|dmdAMO|standard conditions|ZECO:0000103||
ZDB-EXP-150804-3|physiological|viral infection|viral treatment|ZECO:0000110|35297|
ZDB-EXP-150804-4|rpltbMO|rpltbMO|standard conditions|ZECO:0000103||
ZDB-EXP-150804-5|rplSBMO|rplSBMO|standard conditions|ZECO:0000103||
ZDB-EXP-150804-6|sar1b-MO|sar1b-MO|standard conditions|ZECO:0000103||
ZDB-EXP-150804-7|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150804-8|physical|light|lighting conditions|ZECO:0000146||
ZDB-EXP-150804-9|tfap2a_MO|tfap2a_MO|standard conditions|ZECO:0000103||
ZDB-EXP-150805-1|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150805-4|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150805-4|temperature|stable|heat exposure|ZECO:0000163||
ZDB-EXP-150805-5|physiological|viral infection|viral treatment|ZECO:0000110|696863|
ZDB-EXP-150806-3|physical|light|lighting conditions|ZECO:0000146||
ZDB-EXP-150806-4|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150806-5|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150806-6|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150806-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:44616|
ZDB-EXP-150806-8|physical|radiation|radiation|ZECO:0000208||
ZDB-EXP-150806-9|physiological|viral infection|viral treatment|ZECO:0000110|696863|
ZDB-EXP-150807-1|physiological|bacterial infection|bacterial treatment|ZECO:0000106|1311|
ZDB-EXP-150807-11|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150807-11|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:87359|
ZDB-EXP-150807-3|physiological|bacterial infection|bacterial treatment|ZECO:0000106|1311|
ZDB-EXP-150807-3|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150807-5|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150807-6|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150807-8|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:87359|
ZDB-EXP-150810-10|physiological|organ culture|organ culture|ZECO:0000144|ZFA:0000114|
ZDB-EXP-150810-10|chemical|other|chemical treatment|ZECO:0000102|CHEBI:23527|
ZDB-EXP-150810-11|physiological|starvation|fasting|ZECO:0000114||
ZDB-EXP-150810-12|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150810-12|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:78510|
ZDB-EXP-150810-4|physiological|organ culture|organ culture|ZECO:0000144|ZFA:0000114|
ZDB-EXP-150810-8|physiological|organ culture|organ culture|ZECO:0000144|ZFA:0000114|
ZDB-EXP-150810-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:34892|
ZDB-EXP-150810-9|physiological|organ culture|organ culture|ZECO:0000144|ZFA:0000114|
ZDB-EXP-150810-9|chemical|other|chemical treatment|ZECO:0000102|CHEBI:75388|
ZDB-EXP-150814-1|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150814-2|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150814-3|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150818-1|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150818-2|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150818-2|chemical|vitamin|chemical treatment|ZECO:0000102|CHEBI:33229|
ZDB-EXP-150818-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:36005|
ZDB-EXP-150818-4|chemical|other|chemical treatment|ZECO:0000102||
ZDB-EXP-150818-4|chemical|vitamin|chemical treatment|ZECO:0000102|CHEBI:36904|
ZDB-EXP-150819-1|Myo1ca start MO|Myo1ca start MO|standard conditions|ZECO:0000103||
ZDB-EXP-150819-2|Myo1cb start MO|Myo1cb start MO|standard conditions|ZECO:0000103||
ZDB-EXP-150819-5|1ca splice MO|1ca splice MO|standard conditions|ZECO:0000103||
ZDB-EXP-150819-6|1 cb splice MO|1 cb splice MO|standard conditions|ZECO:0000103||
ZDB-EXP-150819-7|physical|mechanical stress|stress by handling|ZECO:0000243||
ZDB-EXP-150819-8|physical|light|lighting conditions|ZECO:0000146||
ZDB-EXP-150819-9|physical|light|lighting conditions|ZECO:0000146||
ZDB-EXP-150819-9|physical|mechanical stress|mechanical stress|ZECO:0000155||
ZDB-EXP-150820-1|slc33a1 MO|slc33a1 MO|standard conditions|ZECO:0000103||
ZDB-EXP-150820-2|MO AUG|MO AUG|standard conditions|ZECO:0000103||
ZDB-EXP-150820-3|MO SP|MO SP|standard conditions|ZECO:0000103||
ZDB-EXP-150820-5|physiological|regeneration/healing|light ablation|ZECO:0000170|ZFA:0009127|
ZDB-EXP-150820-6|physiological|regeneration/healing|light ablation|ZECO:0000170|ZFA:0009127|
ZDB-EXP-150821-4|prdm1a_MO|prdm1a_MO|standard conditions|ZECO:0000103||
ZDB-EXP-150821-6|chemical|Metal|chemical treatment|ZECO:0000102||
ZDB-EXP-150824-11|chemical|PTU|chemical treatment|ZECO:0000102|CHEBI:46261|
ZDB-EXP-150824-7|hnf1bb.MO|hnf1bb.MO|standard conditions|ZECO:0000103||
ZDB-EXP-150825-11|hnf1bb.&.rbpj1.&.wt1a.MOs|hnf1bb.&.rbpj1.&.wt1a.MOs|standard conditions|ZECO:0000103||
ZDB-EXP-150825-4|idh1 MO|idh1 MO|standard conditions|ZECO:0000103||
ZDB-EXP-150825-5|idh2 MO|idh2 MO|standard conditions|ZECO:0000103||
ZDB-EXP-150825-6|idh 1 TALEN|idh 1 TALEN|standard conditions|ZECO:0000103||
ZDB-EXP-150825-7|chemical|DEAB (CAS:93148-15-3)|chemical treatment|ZECO:0000102|CHEBI:86195|
ZDB-EXP-150825-8|chemical|DEAB (CAS:93148-15-3)|chemical treatment|ZECO:0000102|CHEBI:86195|
ZDB-EXP-150826-1|pax2a.MO|pax2a.MO|standard conditions|ZECO:0000103||
ZDB-EXP-150826-2|irx3b.MO|irx3b.MO|standard conditions|ZECO:0000103||
ZDB-EXP-150828-1|egfl7 MO|egfl7 MO|standard conditions|ZECO:0000103||
ZDB-EXP-150828-2|tnnt2a MO|tnnt2a MO|standard conditions|ZECO:0000103||
ZDB-EXP-150828-3|Integrin MO|Integrin MO|standard conditions|ZECO:0000103||
ZDB-EXP-150828-4|med14_MO|med14_MO|standard conditions|ZECO:0000103||
ZDB-EXP-150828-5|chemical|cyclopamine (CAS: 4449-51-8)|chemical treatment|ZECO:0000102|CHEBI:4021|
ZDB-EXP-150831-1|schip1 MO|schip1 MO|standard conditions|ZECO:0000103||
ZDB-EXP-150831-2|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150831-5|physiological|viral infection|viral treatment|ZECO:0000110|180170|
ZDB-EXP-150901-1|chemical|Hormone, growth factors, and endocrine disruptors|chemical treatment|ZECO:0000102||
ZDB-EXP-150901-2|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:6801 |
ZDB-EXP-150902-1|chemical|all-trans retinoic acid (CAS: 302-79-4)|chemical treatment|ZECO:0000102|CHEBI:15367|
ZDB-EXP-150902-2|chemical|DEAB (CAS:93148-15-3)|chemical treatment|ZECO:0000102|CHEBI:86195|
ZDB-EXP-150902-3|chemical|Pharmaceutical drug|chemical treatment|ZECO:0000102|CHEBI:28748|
ZDB-EXP-150903-1|chemical|SU5402|chemical treatment|ZECO:0000102|CHEBI:63449|
ZDB-EXP-150904-1|chemical|all-trans retinoic acid (CAS: 302-79-4)|chemical treatment|ZECO:0000102|CHEBI:15367|
ZDB-EXP-150908-3|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150908-3|physiological|germ free|Germ free|ZECO:0000108||
ZDB-EXP-150909-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:78741|
ZDB-EXP-150909-11|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131513|
ZDB-EXP-150909-12|chemical|other|chemical treatment|ZECO:0000102|CHEBI:35696|
ZDB-EXP-150909-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:78741|
ZDB-EXP-150909-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:33234|
ZDB-EXP-150909-8|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150910-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91188|
ZDB-EXP-150910-10|physiological|bacterial infection|bacterial treatment by injection|ZECO:0000230||
ZDB-EXP-150910-12|chemical|other|chemical treatment|ZECO:0000102|CHEBI:77967|
ZDB-EXP-150910-12|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150910-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91188|
ZDB-EXP-150910-4|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-150910-8|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150910-9|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150911-1|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150911-10|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150911-11|physiological|regeneration/healing|physical alteration|ZECO:0000229|ZFA:0001058|
ZDB-EXP-150911-13|chemical|other|chemical treatment|ZECO:0000102|CHEBI:77967|
ZDB-EXP-150911-13|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150911-4|temperature|cold shock|cold shock|ZECO:0000165||
ZDB-EXP-150911-4|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-150911-5|physiological|regeneration/healing|ablation|ZECO:0000168|ZFA:0000477|
ZDB-EXP-150911-6|physiological|regeneration/healing|ablation|ZECO:0000168|ZFA:0000477|
ZDB-EXP-150911-7|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131326|
ZDB-EXP-150911-8|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150911-9|physiological|starvation|fasting|ZECO:0000114||
ZDB-EXP-150914-1|chemical|all-trans retinoic acid (CAS: 302-79-4)|chemical treatment|ZECO:0000102|CHEBI:15367|
ZDB-EXP-150914-3|physiological|germ free|Germ free|ZECO:0000108||
ZDB-EXP-150914-4|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150914-4|physiological|germ free|Germ free|ZECO:0000108||
ZDB-EXP-150914-6|physiological|germ free|Germ free|ZECO:0000108||
ZDB-EXP-150914-6|physiological|regeneration/healing|physical alteration|ZECO:0000229||
ZDB-EXP-150914-7|physiological|bacterial infection|bacterial treatment|ZECO:0000106||
ZDB-EXP-150914-7|physiological|germ free|Germ free|ZECO:0000108||
ZDB-EXP-150914-7|physiological|regeneration/healing|physical alteration|ZECO:0000229||
ZDB-EXP-150915-1|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-150916-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-11|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-11|chemical|other|chemical treatment|ZECO:0000102|CHEBI:87359|
ZDB-EXP-150916-12|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-150916-12|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-12|chemical|other|chemical treatment|ZECO:0000102|CHEBI:87359|
ZDB-EXP-150916-14|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150916-14|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-15|chemical|cyclopamine (CAS: 4449-51-8)|chemical treatment|ZECO:0000102|CHEBI:4021|
ZDB-EXP-150916-2|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-150916-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-4|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-4|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91107|
ZDB-EXP-150916-6|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-6|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91091|
ZDB-EXP-150916-7|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-150916-7|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-7|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91091|
ZDB-EXP-150916-8|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-150916-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150916-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91107|
ZDB-EXP-150917-1|physiological|high calorie diet|high fat|ZECO:0000122||
ZDB-EXP-150917-3|physiological|high calorie diet|high fat|ZECO:0000122||
ZDB-EXP-150917-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:18323|
ZDB-EXP-150917-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:16919|
ZDB-EXP-150918-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:90699|
ZDB-EXP-150918-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131504|
ZDB-EXP-150918-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:4031|
ZDB-EXP-150918-4|chemical|other|chemical treatment|ZECO:0000102|CHEBI:7565|
ZDB-EXP-150918-5|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91460|
ZDB-EXP-150918-6|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150918-7|chemical|DAPT|chemical treatment|ZECO:0000102|CHEBI:86193|
ZDB-EXP-150918-8|chemical|DAPT|chemical treatment|ZECO:0000102|CHEBI:86193|
ZDB-EXP-150918-8|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150918-9|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150921-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150921-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:47069|
ZDB-EXP-150921-3|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150922-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91108|
ZDB-EXP-150922-2|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-150922-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91198|
ZDB-EXP-150923-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:6909|
ZDB-EXP-150923-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:4775|
ZDB-EXP-150923-3|physiological|regeneration/healing|amputation|ZECO:0000172||
ZDB-EXP-150924-1|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-150924-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:50673|
ZDB-EXP-150924-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131194|
ZDB-EXP-150924-4|chemical|other|chemical treatment|ZECO:0000102|CHEBI:81821|
ZDB-EXP-150924-5|chemical|other|chemical treatment|ZECO:0000102|CHEBI:41922|
ZDB-EXP-150925-1|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150925-11|chemical|other|chemical treatment|ZECO:0000102|CHEBI:90690|
ZDB-EXP-150925-11|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150925-13|chemical|other|chemical treatment|ZECO:0000102|CHEBI:77967|
ZDB-EXP-150925-13|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150925-3|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150925-5|chemical|other|chemical treatment|ZECO:0000102|CHEBI:9516|
ZDB-EXP-150925-5|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150925-7|chemical|other|chemical treatment|ZECO:0000102|CHEBI:91080|
ZDB-EXP-150925-7|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150925-9|chemical|other|chemical treatment|ZECO:0000102|CHEBI:9364|
ZDB-EXP-150925-9|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150928-1|pH|basic|basic|ZECO:0000202||
ZDB-EXP-150928-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:28938|
ZDB-EXP-150929-11|physiological|regeneration/healing|physical alteration|ZECO:0000229||
ZDB-EXP-150929-12|chemical|other|chemical treatment|ZECO:0000102|CHEBI:62882|
ZDB-EXP-150929-13|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150929-14|chemical|other|chemical treatment|ZECO:0000102|CHEBI:62882|
ZDB-EXP-150929-14|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-150929-15|physical|light|high light intensity|ZECO:0000152||
ZDB-EXP-150929-4|physiological|regeneration/healing|physical alteration|ZECO:0000229||
ZDB-EXP-150929-5|physiological|regeneration/healing|physical alteration|ZECO:0000229||
ZDB-EXP-150929-7|physiological|regeneration/healing|physical alteration|ZECO:0000229||
ZDB-EXP-150930-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:278547|
ZDB-EXP-150930-2|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-151002-1|physical|magnetic field|magnetic field|ZECO:0000224||
ZDB-EXP-151005-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:48080|
ZDB-EXP-151005-2|chemical|Hormone, growth factors, and endocrine disruptors|chemical treatment|ZECO:0000102|CHEBI:41879|
ZDB-EXP-151005-3|physiological|bacterial infection|bacterial treatment by injection|ZECO:0000230|413502|
ZDB-EXP-151005-4|physiological|bacterial infection|bacterial treatment by injection|ZECO:0000230|413502|
ZDB-EXP-151005-5|physiological|bacterial infection|bacterial treatment by injection|ZECO:0000230|413502|
ZDB-EXP-151005-6|physiological|bacterial infection|bacterial treatment by injection|ZECO:0000230|413502|
ZDB-EXP-151006-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:5134|
ZDB-EXP-151006-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:17650|
ZDB-EXP-151008-1|physical|light|altered light dark cycle|ZECO:0000148||
ZDB-EXP-151008-2|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-151008-3|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-151008-3|physical|light|altered light dark cycle|ZECO:0000148||
ZDB-EXP-151008-5|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-151008-6|chemical|DAPT|chemical treatment|ZECO:0000102|CHEBI:86193|
ZDB-EXP-151008-7|chemical|other|chemical treatment|ZECO:0000102|CHEBI:84491|
ZDB-EXP-151012-11|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-151012-2|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-151012-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131781|
ZDB-EXP-151012-3|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-151012-5|chemical|other|chemical treatment|ZECO:0000102|CHEBI:64153|
ZDB-EXP-151012-5|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-151012-7|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-151012-9|physiological|regeneration/healing|amputation|ZECO:0000172|ZFA:0001058|
ZDB-EXP-151014-10|chemical|cyclopamine (CAS: 4449-51-8)|chemical treatment|ZECO:0000102|CHEBI:4021|
ZDB-EXP-151014-2|physical|radiation|radiation|ZECO:0000208||
ZDB-EXP-151014-6|salinity|stable|water salinity|ZECO:0000203||
ZDB-EXP-151014-8|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-151014-8|salinity|stable|water salinity|ZECO:0000203||
ZDB-EXP-151014-9|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-151016-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:73284|
ZDB-EXP-151016-11|chemical|other|chemical treatment|ZECO:0000102|CHEBI:88336|
ZDB-EXP-151016-2|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131351|
ZDB-EXP-151016-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131358|
ZDB-EXP-151016-4|physical|hypoxia|hypoxia|ZECO:0000189||
ZDB-EXP-151016-5|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-151016-6|chemical|other|chemical treatment by injection|ZECO:0000237|CHEBI:28741|
ZDB-EXP-151016-7|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131488|
ZDB-EXP-151016-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:73284|
ZDB-EXP-151016-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131488|
ZDB-EXP-151016-9|chemical|other|chemical treatment|ZECO:0000102|CHEBI:42471|
ZDB-EXP-151019-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:42017|
ZDB-EXP-151020-1|chemical|other|chemical treatment|ZECO:0000102|CHEBI:29699|
ZDB-EXP-151020-2|chemical|Ethanol|chemical treatment|ZECO:0000102|CHEBI:16236|
ZDB-EXP-151020-3|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-151020-5|chemical|other|chemical treatment|ZECO:0000102|CHEBI:48607|
ZDB-EXP-151020-6|chemical|other|chemical treatment|ZECO:0000102|CHEBI:131490|
ZDB-EXP-151021-2|physiological|bacterial infection|bacterial treatment|ZECO:0000106|1781|
ZDB-EXP-151021-3|chemical|other|chemical treatment|ZECO:0000102|CHEBI:65329|
ZDB-EXP-151021-4|chemical|other|chemical treatment|ZECO:0000102|CHEBI:75404|
ZDB-EXP-151021-5|chemical|other|chemical treatment|ZECO:0000102|CHEBI:4480|
ZDB-EXP-151021-6|chemical|other|chemical treatment|ZECO:0000102|CHEBI:75253|
ZDB-EXP-151021-7|temperature|heat shock|heat shock|ZECO:0000166||
ZDB-EXP-151021-8|chemical|other|chemical treatment|ZECO:0000102|CHEBI:52289|
