expid,DBname,DBname,ZECOtermname,zecoid,otherid,CC
ZDB-EXP-151016-6,chemical,other,chemical treatment by injection,ZECO:0000237,CHEBI:28741,
ZDB-EXP-151016-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131488,
ZDB-EXP-151016-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:73284,
ZDB-EXP-151016-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131488,
ZDB-EXP-151016-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:42471,
ZDB-EXP-151019-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:42017,
ZDB-EXP-151020-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:29699,
ZDB-EXP-151020-2,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-151020-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151020-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48607,
ZDB-EXP-151020-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131490,
ZDB-EXP-151021-2,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-151021-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:65329,
ZDB-EXP-151021-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:75404,
ZDB-EXP-151021-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:4480,
ZDB-EXP-151021-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:75253,
ZDB-EXP-151021-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151021-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:52289,
ZDB-EXP-151022-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151023-1,physiological,regeneration/healing,transection,ZECO:0000181,,
ZDB-EXP-151023-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:15551,
ZDB-EXP-151023-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:42471,
ZDB-EXP-151026-1,physiological,organ culture,organ culture,ZECO:0000144,,
ZDB-EXP-151026-3,physiological,organ culture,organ culture,ZECO:0000144,,
ZDB-EXP-151026-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI: 278547,
ZDB-EXP-151026-4,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-151026-5,physiological,bacterial infection,Germ free,ZECO:0000108,55601,
ZDB-EXP-151026-5,physiological,bacterial infection,bacterial treatment,ZECO:0000106,55601,
ZDB-EXP-151027-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151027-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151027-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:41774,
ZDB-EXP-151027-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151027-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:44616,
ZDB-EXP-151029-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:49703,
ZDB-EXP-151029-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:75404,
ZDB-EXP-151103-2,physiological,bacterial infection,bacterial treatment,ZECO:0000106,55601,
ZDB-EXP-151104-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0001058,
ZDB-EXP-151104-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151104-4,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0001058,
ZDB-EXP-151104-5,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-151105-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:60648,
ZDB-EXP-151106-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:60648,
ZDB-EXP-151106-11,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:90261,
ZDB-EXP-151106-13,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:49662,
ZDB-EXP-151106-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:60648,
ZDB-EXP-151106-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131493,
ZDB-EXP-151106-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:60648,
ZDB-EXP-151106-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:73240,
ZDB-EXP-151106-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:60648,
ZDB-EXP-151106-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-151109-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:29699,
ZDB-EXP-151109-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:46024,
ZDB-EXP-151109-3,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-151110-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151110-1,physiological,regeneration/healing,transection,ZECO:0000181,,
ZDB-EXP-151110-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-151110-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:81570,
ZDB-EXP-151110-4,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151110-5,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:80343,
ZDB-EXP-151110-5,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151111-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151112-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:80302,
ZDB-EXP-151112-1,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151112-2,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:80343,
ZDB-EXP-151112-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:81570,
ZDB-EXP-151112-2,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151112-3,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:80343,
ZDB-EXP-151112-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:80302,
ZDB-EXP-151112-3,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151112-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:42471,
ZDB-EXP-151112-4,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151112-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:50095,
ZDB-EXP-151112-5,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151112-6,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:80343,
ZDB-EXP-151112-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:50095,
ZDB-EXP-151112-6,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151112-7,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:80343,
ZDB-EXP-151112-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:42471,
ZDB-EXP-151112-7,physiological,primary cell culture,primary cell culture,ZECO:0000145,ZFA:0001110,
ZDB-EXP-151116-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:84491,
ZDB-EXP-151116-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:16412,
ZDB-EXP-151117-1,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-151118-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90441,
ZDB-EXP-151119-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91192 ,
ZDB-EXP-151120-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6741,
ZDB-EXP-151120-11,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-151120-12,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-151120-13,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-151120-14,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-151120-3,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000598,
ZDB-EXP-151120-4,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000598,
ZDB-EXP-151120-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131496,
ZDB-EXP-151120-6,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000403,
ZDB-EXP-151120-7,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000403,
ZDB-EXP-151120-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:15551,
ZDB-EXP-151124-2,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-151124-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151204-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-151204-2,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-151207-1,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-151209-3,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-151209-3,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-151209-4,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-151210-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-151210-10,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-151210-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-151210-4,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-151210-4,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-151210-4,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000173,
ZDB-EXP-151210-6,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-151210-6,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-151210-9,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-151211-10,physical,light,high light intensity,ZECO:0000152,,
ZDB-EXP-151211-11,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-151211-8,physical,light,visible light,ZECO:0000213,,
ZDB-EXP-151214-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-151214-2,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-151218-1,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,83333,
ZDB-EXP-151222-1,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0009248,GO:0030424
ZDB-EXP-151222-2,physiological,regeneration/healing,ablation,ZECO:0000168,ZFA:0009248,
ZDB-EXP-151222-4,physiological,regeneration/healing,ablation,ZECO:0000168,ZFA:0009135,
ZDB-EXP-151222-4,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0001479,
ZDB-EXP-151222-6,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-151223-1,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-151224-2,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000123,
ZDB-EXP-151229-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151229-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151229-7,physical,radiation,UV,ZECO:0000214,,
ZDB-EXP-151229-8,physical,radiation,gama ray,ZECO:0000216,,
ZDB-EXP-151231-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160105-6,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0000114,
ZDB-EXP-160119-1,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-160120-4,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000140,
ZDB-EXP-160126-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160126-3,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160127-1,physical,radiation,UV,ZECO:0000214,,
ZDB-EXP-160128-2,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-160128-4,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-160128-6,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-160128-8,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-160129-1,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160129-11,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160129-11,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160129-13,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160129-13,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-160129-2,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-160129-3,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160129-3,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-160129-5,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-160129-6,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-160129-7,physiological,high calorie diet,unlimited availability,ZECO:0000116,,
ZDB-EXP-160129-9,physiological,high calorie diet,unlimited availability,ZECO:0000116,,
ZDB-EXP-160202-14,physiological,regeneration/healing,laceration,ZECO:0000174,ZFA:0001069,
ZDB-EXP-160202-15,physiological,regeneration/healing,laceration,ZECO:0000174,ZFA:0001069,
ZDB-EXP-160202-17,physiological,regeneration/healing,laceration,ZECO:0000174,ZFA:0001069,
ZDB-EXP-160202-20,physiological,regeneration/healing,laceration,ZECO:0000174,ZFA:0001069,
ZDB-EXP-160209-1,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,36080,
ZDB-EXP-160209-3,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,36080,
ZDB-EXP-160209-5,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,36080,
ZDB-EXP-160209-6,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,36080,
ZDB-EXP-160209-7,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,36080,
ZDB-EXP-160209-8,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,36080,
ZDB-EXP-160210-16,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160210-17,physiological,bacterial infection,vaccine treatment,ZECO:0000173,,
ZDB-EXP-160210-17,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160211-4,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160211-8,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-160212-5,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-160215-1,pH,acidic,acidic,ZECO:0000201,,
ZDB-EXP-160215-2,pH,acidic,acidic,ZECO:0000201,,
ZDB-EXP-160216-10,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160216-14,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160216-15,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160218-1,physiological,regeneration/healing,amputation,ZECO:0000172,,
ZDB-EXP-160229-1,physiological,high calorie diet,high fat,ZECO:0000122,,
ZDB-EXP-160229-2,physiological,high calorie diet,high fat,ZECO:0000122,,
ZDB-EXP-160229-2,physiological,high calorie diet,high cholesterol,ZECO:0000119,,
ZDB-EXP-160229-3,physiological,high calorie diet,high fat,ZECO:0000122,,
ZDB-EXP-160229-3,physiological,high calorie diet,high cholesterol,ZECO:0000119,,
ZDB-EXP-160229-3,physiological,high calorie diet,chemical treatment,ZECO:0000102,ChEBI:9150,
ZDB-EXP-160229-4,physiological,high calorie diet,high fat,ZECO:0000122,,
ZDB-EXP-160229-4,physiological,high calorie diet,high cholesterol,ZECO:0000119,,
ZDB-EXP-160229-4,physiological,high calorie diet,chemical treatment,ZECO:0000102,CHEBI:49040,
ZDB-EXP-160301-1,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160301-11,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160301-13,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160301-15,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160301-16,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160301-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160301-5,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160301-7,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160301-9,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160302-11,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000277,
ZDB-EXP-160302-13,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000277,
ZDB-EXP-160302-15,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000277,
ZDB-EXP-160302-17,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000277,
ZDB-EXP-160302-18,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160302-3,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000277,
ZDB-EXP-160302-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160302-7,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000277,
ZDB-EXP-160302-9,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000277,
ZDB-EXP-160303-1,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-160304-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160304-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160304-5,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160304-6,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160307-1,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-160308-2,physiological,fungal infection,fungal treatment by exposure to environment,ZECO:0000233,5476,
ZDB-EXP-160309-9,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-160310-10,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160310-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160311-2,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,5207,
ZDB-EXP-160314-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160314-2,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160314-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160315-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-160317-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160323-1,physiological,cancer,cancer xenotransplantation,ZECO:0000236,,
ZDB-EXP-160329-1,physical,radiation,UV,ZECO:0000214,,
ZDB-EXP-160331-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160331-3,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160331-5,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160331-7,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160331-9,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-160405-1,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0000009,
ZDB-EXP-160406-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-160408-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160408-4,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-160411-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160414-5,physiological,regeneration/healing,perforation,ZECO:0000178,ZFA:0000008,
ZDB-EXP-160414-6,physiological,regeneration/healing,perforation,ZECO:0000178,ZFA:0000008,
ZDB-EXP-160415-1,physical,radiation,gama ray,ZECO:0000216,,
ZDB-EXP-160415-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160415-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160415-5,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-160415-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160415-6,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-160425-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160426-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160427-1,physiological,viral infection,viral treatment by exposure to environment,ZECO:0000234,696863,
ZDB-EXP-160427-2,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000075,
ZDB-EXP-160510-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160516-1,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000435,
ZDB-EXP-160517-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160517-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-160518-1,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-160520-1,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160520-10,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160520-11,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-160520-12,salinity,hypertonic,hypertonic,ZECO:0000206,,
ZDB-EXP-160520-13,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
